DateTime,Location,Order_Total_Amount,PaymentMethod,Product,Price,Product_Name,Flavour,Size,Product_id,Customer_id,Order_id,Branch_id
25/08/2021 13:06,Chesterfield,9.8,CARD,Latte , 2.45,Large Latte ,,Large,cae543c960511a1fdf33a857d578e49a,4e25daf9cd662c4b06a7caa4dd8ab35e,4fcbeb8a452c6615611a9ae6559276ec,7bafe1e6a09452f64910cc580a33ab1c
25/08/2021 13:06,Chesterfield,9.8,CARD,Latte , 2.45, Large Latte ,,Large,cae543c960511a1fdf33a857d578e49a,4e25daf9cd662c4b06a7caa4dd8ab35e,4fcbeb8a452c6615611a9ae6559276ec,7bafe1e6a09452f64910cc580a33ab1c
25/08/2021 13:06,Chesterfield,9.8,CARD,Flat white , 2.15, Regular Flat white ,,Regular,cfd9b9d02b3df74cfca244898fd68669,4e25daf9cd662c4b06a7caa4dd8ab35e,4fcbeb8a452c6615611a9ae6559276ec,7bafe1e6a09452f64910cc580a33ab1c
25/08/2021 13:06,Chesterfield,9.8,CARD,Flavoured iced latte - Hazelnut , 2.75, Regular Flavoured iced latte , Hazelnut ,Regular,b28fdf7a04ff71abc79433054ad0f81b,4e25daf9cd662c4b06a7caa4dd8ab35e,4fcbeb8a452c6615611a9ae6559276ec,7bafe1e6a09452f64910cc580a33ab1c
25/08/2021 13:08,Chesterfield,5.3,CARD,Flavoured latte - Hazelnut , 2.85,Large Flavoured latte , Hazelnut ,Large,91a56e481d7afb4d2609c32883f1e9e8,2eaea052f6a12a01babc74fd56f7f0c3,9a34278b24635e417a328a6caf150807,b2cd55e91c0f1ab5f752e0222f77aaba
25/08/2021 13:08,Chesterfield,5.3,CARD,Latte , 2.45, Large Latte ,,Large,cae543c960511a1fdf33a857d578e49a,2eaea052f6a12a01babc74fd56f7f0c3,9a34278b24635e417a328a6caf150807,b2cd55e91c0f1ab5f752e0222f77aaba
25/08/2021 13:10,Chesterfield,2.75,CARD,Flavoured iced latte - Vanilla , 2.75,Regular Flavoured iced latte , Vanilla ,Regular,38e0f798ffa0f99a88e18346ce991c2d,1d160933c10a242e64150ef12257aa42,2e830b51392f35cff2af1c0d52af6f26,39bfd261d7d6daa214392fa7a69d85b8
25/08/2021 13:12,Chesterfield,7.85,CASH,Latte , 2.45,Large Latte ,,Large,cae543c960511a1fdf33a857d578e49a,98a60410b7e5dc385bbfb5f8806663e7,f63172833132f15c99eb590a6dda184c,e2cf7381b57287adca6efb13031c4e06
25/08/2021 13:12,Chesterfield,7.85,CASH,Flavoured iced latte - Vanilla , 3.25, Large Flavoured iced latte , Vanilla ,Large,805c20da2928b1091f9dfea20e6cd0fb,98a60410b7e5dc385bbfb5f8806663e7,f63172833132f15c99eb590a6dda184c,e2cf7381b57287adca6efb13031c4e06
25/08/2021 13:12,Chesterfield,7.85,CASH,Latte , 2.15, Regular Latte ,,Regular,565eec856bdb01313fc001a66dbb3298,98a60410b7e5dc385bbfb5f8806663e7,f63172833132f15c99eb590a6dda184c,e2cf7381b57287adca6efb13031c4e06
25/08/2021 13:15,Chesterfield,2.75,CASH,Flavoured iced latte - Caramel , 2.75,Regular Flavoured iced latte , Caramel ,Regular,db9573304f0731f9d6c181fff168ce1b,76b9bceb1133079856b39b4d8d9e5764,1ab2b3726c7d53a661fbf65e4f73490f,dacb0593de8d5e074beb6bb8d042f4a1
25/08/2021 13:17,Chesterfield,8.55,CARD,Flavoured iced latte - Hazelnut , 3.25,Large Flavoured iced latte , Hazelnut ,Large,bc174564c173d8c3a6c9dd9c233a11b2,b0ca2f45b78812140ee1b67438b4aaf5,9240dd0c5a02a5f6e0d77c120941c0c9,dab9e647bf93b8ef057c636c355286b8
25/08/2021 13:17,Chesterfield,8.55,CARD,Flavoured latte - Hazelnut , 2.85, Large Flavoured latte , Hazelnut ,Large,91a56e481d7afb4d2609c32883f1e9e8,b0ca2f45b78812140ee1b67438b4aaf5,9240dd0c5a02a5f6e0d77c120941c0c9,dab9e647bf93b8ef057c636c355286b8
25/08/2021 13:17,Chesterfield,8.55,CARD,Latte , 2.45, Large Latte ,,Large,cae543c960511a1fdf33a857d578e49a,b0ca2f45b78812140ee1b67438b4aaf5,9240dd0c5a02a5f6e0d77c120941c0c9,dab9e647bf93b8ef057c636c355286b8
25/08/2021 13:19,Chesterfield,4.9,CASH,Latte , 2.45,Large Latte ,,Large,cae543c960511a1fdf33a857d578e49a,e5358cb98977b5f44eaa8460e2de5309,6aafc047b3a4ece6c9399e90ca254848,4aa8145736ffebf0fa0e2bd9f809cc7e
25/08/2021 13:19,Chesterfield,4.9,CASH,Flat white , 2.45, Large Flat white ,,Large,047751baf6b18d3d9aa54fbf93fd7de4,e5358cb98977b5f44eaa8460e2de5309,6aafc047b3a4ece6c9399e90ca254848,4aa8145736ffebf0fa0e2bd9f809cc7e
25/08/2021 13:21,Chesterfield,11.6,CASH,Flavoured iced latte - Vanilla , 2.75,Regular Flavoured iced latte , Vanilla ,Regular,38e0f798ffa0f99a88e18346ce991c2d,84b6542ca080319fb677e7ec970c2cdc,639d41ae6ef98905981dfd65655bf644,18e258fbcff56c5522536df47990a26d
25/08/2021 13:21,Chesterfield,11.6,CASH,Flavoured iced latte - Caramel , 2.75, Regular Flavoured iced latte , Caramel ,Regular,db9573304f0731f9d6c181fff168ce1b,84b6542ca080319fb677e7ec970c2cdc,639d41ae6ef98905981dfd65655bf644,18e258fbcff56c5522536df47990a26d
25/08/2021 13:21,Chesterfield,11.6,CASH,Flavoured iced latte - Hazelnut , 3.25, Large Flavoured iced latte , Hazelnut ,Large,bc174564c173d8c3a6c9dd9c233a11b2,84b6542ca080319fb677e7ec970c2cdc,639d41ae6ef98905981dfd65655bf644,18e258fbcff56c5522536df47990a26d
25/08/2021 13:21,Chesterfield,11.6,CASH,Flavoured latte - Hazelnut , 2.85, Large Flavoured latte , Hazelnut ,Large,91a56e481d7afb4d2609c32883f1e9e8,84b6542ca080319fb677e7ec970c2cdc,639d41ae6ef98905981dfd65655bf644,18e258fbcff56c5522536df47990a26d
25/08/2021 13:23,Chesterfield,5.2,CARD,Flat white , 2.45,Large Flat white ,,Large,047751baf6b18d3d9aa54fbf93fd7de4,c0246f57c46e1be0d242f39effcef9e8,7396b599a84a5d86c37c5f47f473ad12,53326c98ef613d447726b67809e42067
25/08/2021 13:23,Chesterfield,5.2,CARD,Flavoured iced latte - Vanilla , 2.75, Regular Flavoured iced latte , Vanilla ,Regular,38e0f798ffa0f99a88e18346ce991c2d,c0246f57c46e1be0d242f39effcef9e8,7396b599a84a5d86c37c5f47f473ad12,53326c98ef613d447726b67809e42067
25/08/2021 13:25,Chesterfield,13.15,CARD,Flavoured iced latte - Vanilla , 3.25,Large Flavoured iced latte , Vanilla ,Large,805c20da2928b1091f9dfea20e6cd0fb,c19ab647daf1887ce3f82bbac8875fa4,e543711dd44de9c92a840c0ace54f6eb,09161955ac53f10e13ccecddee22b376
25/08/2021 13:25,Chesterfield,13.15,CARD,Flat white , 2.15, Regular Flat white ,,Regular,cfd9b9d02b3df74cfca244898fd68669,c19ab647daf1887ce3f82bbac8875fa4,e543711dd44de9c92a840c0ace54f6eb,09161955ac53f10e13ccecddee22b376
25/08/2021 13:25,Chesterfield,13.15,CARD,Flavoured iced latte - Caramel , 2.75, Regular Flavoured iced latte , Caramel ,Regular,db9573304f0731f9d6c181fff168ce1b,c19ab647daf1887ce3f82bbac8875fa4,e543711dd44de9c92a840c0ace54f6eb,09161955ac53f10e13ccecddee22b376
25/08/2021 13:25,Chesterfield,13.15,CARD,Flat white , 2.15, Regular Flat white ,,Regular,cfd9b9d02b3df74cfca244898fd68669,c19ab647daf1887ce3f82bbac8875fa4,e543711dd44de9c92a840c0ace54f6eb,09161955ac53f10e13ccecddee22b376
25/08/2021 13:25,Chesterfield,13.15,CARD,Flavoured latte - Hazelnut , 2.85, Large Flavoured latte , Hazelnut ,Large,91a56e481d7afb4d2609c32883f1e9e8,c19ab647daf1887ce3f82bbac8875fa4,e543711dd44de9c92a840c0ace54f6eb,09161955ac53f10e13ccecddee22b376
25/08/2021 13:27,Chesterfield,13.85,CASH,Flavoured iced latte - Vanilla , 2.75,Regular Flavoured iced latte , Vanilla ,Regular,38e0f798ffa0f99a88e18346ce991c2d,a6f472c6fee344f1543213aeef044ebc,fc47fbcdd461203ce1c640e792357fc0,e68fbbd1b3c77e6041041bdf50d34cdf
25/08/2021 13:27,Chesterfield,13.85,CASH,Latte , 2.45, Large Latte ,,Large,cae543c960511a1fdf33a857d578e49a,a6f472c6fee344f1543213aeef044ebc,fc47fbcdd461203ce1c640e792357fc0,e68fbbd1b3c77e6041041bdf50d34cdf
25/08/2021 13:27,Chesterfield,13.85,CASH,Flavoured iced latte - Caramel , 3.25, Large Flavoured iced latte , Caramel ,Large,da4025195f29b1bec11841ccea26163a,a6f472c6fee344f1543213aeef044ebc,fc47fbcdd461203ce1c640e792357fc0,e68fbbd1b3c77e6041041bdf50d34cdf
25/08/2021 13:27,Chesterfield,13.85,CASH,Flat white , 2.15, Regular Flat white ,,Regular,cfd9b9d02b3df74cfca244898fd68669,a6f472c6fee344f1543213aeef044ebc,fc47fbcdd461203ce1c640e792357fc0,e68fbbd1b3c77e6041041bdf50d34cdf
25/08/2021 13:27,Chesterfield,13.85,CASH,Flavoured iced latte - Vanilla , 3.25, Large Flavoured iced latte , Vanilla ,Large,805c20da2928b1091f9dfea20e6cd0fb,a6f472c6fee344f1543213aeef044ebc,fc47fbcdd461203ce1c640e792357fc0,e68fbbd1b3c77e6041041bdf50d34cdf
25/08/2021 13:29,Chesterfield,7.05,CARD,Latte , 2.15,Regular Latte ,,Regular,565eec856bdb01313fc001a66dbb3298,6d35f1ace93887be04a84e6c6ccc4d8f,4f070aa95c6a9259878e2084f2b68787,cfe5a9b9a42cefc5e3af0f65265433e1
25/08/2021 13:29,Chesterfield,7.05,CARD,Flat white , 2.15, Regular Flat white ,,Regular,cfd9b9d02b3df74cfca244898fd68669,6d35f1ace93887be04a84e6c6ccc4d8f,4f070aa95c6a9259878e2084f2b68787,cfe5a9b9a42cefc5e3af0f65265433e1
25/08/2021 13:29,Chesterfield,7.05,CARD,Flavoured iced latte - Vanilla , 2.75, Regular Flavoured iced latte , Vanilla ,Regular,38e0f798ffa0f99a88e18346ce991c2d,6d35f1ace93887be04a84e6c6ccc4d8f,4f070aa95c6a9259878e2084f2b68787,cfe5a9b9a42cefc5e3af0f65265433e1
25/08/2021 13:31,Chesterfield,7.95,CASH,Flat white , 2.15,Regular Flat white ,,Regular,cfd9b9d02b3df74cfca244898fd68669,c335e8c13ca4fb06014685fac3f5b745,a008bfd1607d313817a20130279c06dc,758f8760e25c0a53e1773954740f0e6b
25/08/2021 13:31,Chesterfield,7.95,CASH,Flavoured iced latte - Vanilla , 3.25, Large Flavoured iced latte , Vanilla ,Large,805c20da2928b1091f9dfea20e6cd0fb,c335e8c13ca4fb06014685fac3f5b745,a008bfd1607d313817a20130279c06dc,758f8760e25c0a53e1773954740f0e6b
25/08/2021 13:31,Chesterfield,7.95,CASH,Flavoured latte - Hazelnut , 2.55, Regular Flavoured latte , Hazelnut ,Regular,a90c9f71ee3036793ab566f9d9821c3e,c335e8c13ca4fb06014685fac3f5b745,a008bfd1607d313817a20130279c06dc,758f8760e25c0a53e1773954740f0e6b
25/08/2021 13:33,Chesterfield,8.45,CARD,Flat white , 2.45,Large Flat white ,,Large,047751baf6b18d3d9aa54fbf93fd7de4,42660c30645a313dce4a4c0f1916bcf2,eaa1418c7b571ba7b1bc8e3e52293e04,6a716ac9c54a96a565809ed14b9b67bf
25/08/2021 13:33,Chesterfield,8.45,CARD,Flavoured iced latte - Caramel , 3.25, Large Flavoured iced latte , Caramel ,Large,da4025195f29b1bec11841ccea26163a,42660c30645a313dce4a4c0f1916bcf2,eaa1418c7b571ba7b1bc8e3e52293e04,6a716ac9c54a96a565809ed14b9b67bf
25/08/2021 13:33,Chesterfield,8.45,CARD,Flavoured iced latte - Hazelnut , 2.75, Regular Flavoured iced latte , Hazelnut ,Regular,b28fdf7a04ff71abc79433054ad0f81b,42660c30645a313dce4a4c0f1916bcf2,eaa1418c7b571ba7b1bc8e3e52293e04,6a716ac9c54a96a565809ed14b9b67bf
25/08/2021 13:35,Chesterfield,5.3,CARD,Flavoured latte - Hazelnut , 2.85,Large Flavoured latte , Hazelnut ,Large,91a56e481d7afb4d2609c32883f1e9e8,da999bff20912b786fd8ff7ea045df8a,652f2b96279c1b971e4ac0dc5404f1bd,ce019c50a0ba3275323d34a76eac5eef
25/08/2021 13:35,Chesterfield,5.3,CARD,Flat white , 2.45, Large Flat white ,,Large,047751baf6b18d3d9aa54fbf93fd7de4,da999bff20912b786fd8ff7ea045df8a,652f2b96279c1b971e4ac0dc5404f1bd,ce019c50a0ba3275323d34a76eac5eef
25/08/2021 13:37,Chesterfield,6.0,CASH,Flavoured iced latte - Vanilla , 2.75,Regular Flavoured iced latte , Vanilla ,Regular,38e0f798ffa0f99a88e18346ce991c2d,a0f3ac92d42085febeb1867cffe2a796,32957e44714dcfdbdc52cf4ea4392781,a3911ce55c16384023dfd38b12a9e109
25/08/2021 13:37,Chesterfield,6.0,CASH,Flavoured iced latte - Vanilla , 3.25, Large Flavoured iced latte , Vanilla ,Large,805c20da2928b1091f9dfea20e6cd0fb,a0f3ac92d42085febeb1867cffe2a796,32957e44714dcfdbdc52cf4ea4392781,a3911ce55c16384023dfd38b12a9e109
25/08/2021 13:39,Chesterfield,14.65,CARD,Flavoured iced latte - Hazelnut , 3.25,Large Flavoured iced latte , Hazelnut ,Large,bc174564c173d8c3a6c9dd9c233a11b2,db346c1389ddca22989f3d1b3c9c97fc,8e9c34f51b584303d1298da9d850ff76,51ba57aade279cd6cc923765d138e761
25/08/2021 13:39,Chesterfield,14.65,CARD,Flavoured iced latte - Vanilla , 3.25, Large Flavoured iced latte , Vanilla ,Large,805c20da2928b1091f9dfea20e6cd0fb,db346c1389ddca22989f3d1b3c9c97fc,8e9c34f51b584303d1298da9d850ff76,51ba57aade279cd6cc923765d138e761
25/08/2021 13:39,Chesterfield,14.65,CARD,Latte , 2.15, Regular Latte ,,Regular,565eec856bdb01313fc001a66dbb3298,db346c1389ddca22989f3d1b3c9c97fc,8e9c34f51b584303d1298da9d850ff76,51ba57aade279cd6cc923765d138e761
25/08/2021 13:39,Chesterfield,14.65,CARD,Flavoured iced latte - Hazelnut , 3.25, Large Flavoured iced latte , Hazelnut ,Large,bc174564c173d8c3a6c9dd9c233a11b2,db346c1389ddca22989f3d1b3c9c97fc,8e9c34f51b584303d1298da9d850ff76,51ba57aade279cd6cc923765d138e761
25/08/2021 13:39,Chesterfield,14.65,CARD,Flavoured iced latte - Caramel , 2.75, Regular Flavoured iced latte , Caramel ,Regular,db9573304f0731f9d6c181fff168ce1b,db346c1389ddca22989f3d1b3c9c97fc,8e9c34f51b584303d1298da9d850ff76,51ba57aade279cd6cc923765d138e761
25/08/2021 13:41,Chesterfield,2.55,CASH,Flavoured latte - Hazelnut , 2.55,Regular Flavoured latte , Hazelnut ,Regular,a90c9f71ee3036793ab566f9d9821c3e,9f746d54f7db95cf7d95777b93acb3e2,6a613e1229b9eadc89ee0d6fd24c13c4,05e11307159fc50e37fb0a0c7582fe4d
25/08/2021 13:43,Chesterfield,2.15,CARD,Latte , 2.15,Regular Latte ,,Regular,565eec856bdb01313fc001a66dbb3298,30e44fef05b675cbf0bf541deebf1867,cad952d9437864eb1b7ebb81ad6aac19,d3415e1df685b478b9050ed4c1e92b7b
25/08/2021 13:46,Chesterfield,3.25,CASH,Flavoured iced latte - Vanilla , 3.25,Large Flavoured iced latte , Vanilla ,Large,805c20da2928b1091f9dfea20e6cd0fb,b0707f88b264474b925d72b55273dd17,f89ed800fae3ba43330db9ccc6fd9bbd,246cfc507bf1bd2d82d20555f426d57a
25/08/2021 13:48,Chesterfield,15.4,CARD,Flavoured iced latte - Vanilla , 2.75,Regular Flavoured iced latte , Vanilla ,Regular,38e0f798ffa0f99a88e18346ce991c2d,d71f419210c1bedf0b8e0eefdf21f4be,6ad7f546670cebcbc977d69d10936167,7931b6a9968de0bb3de7c06858164235
25/08/2021 13:48,Chesterfield,15.4,CARD,Latte , 2.15, Regular Latte ,,Regular,565eec856bdb01313fc001a66dbb3298,d71f419210c1bedf0b8e0eefdf21f4be,6ad7f546670cebcbc977d69d10936167,7931b6a9968de0bb3de7c06858164235
25/08/2021 13:48,Chesterfield,15.4,CARD,Latte , 2.45, Large Latte ,,Large,cae543c960511a1fdf33a857d578e49a,d71f419210c1bedf0b8e0eefdf21f4be,6ad7f546670cebcbc977d69d10936167,7931b6a9968de0bb3de7c06858164235
25/08/2021 13:48,Chesterfield,15.4,CARD,Latte , 2.45, Large Latte ,,Large,cae543c960511a1fdf33a857d578e49a,d71f419210c1bedf0b8e0eefdf21f4be,6ad7f546670cebcbc977d69d10936167,7931b6a9968de0bb3de7c06858164235
25/08/2021 13:48,Chesterfield,15.4,CARD,Flavoured latte - Hazelnut , 2.85, Large Flavoured latte , Hazelnut ,Large,91a56e481d7afb4d2609c32883f1e9e8,d71f419210c1bedf0b8e0eefdf21f4be,6ad7f546670cebcbc977d69d10936167,7931b6a9968de0bb3de7c06858164235
25/08/2021 13:48,Chesterfield,15.4,CARD,Flavoured iced latte - Vanilla , 2.75, Regular Flavoured iced latte , Vanilla ,Regular,38e0f798ffa0f99a88e18346ce991c2d,d71f419210c1bedf0b8e0eefdf21f4be,6ad7f546670cebcbc977d69d10936167,7931b6a9968de0bb3de7c06858164235
25/08/2021 13:50,Chesterfield,8.15,CARD,Flavoured latte - Hazelnut , 2.55,Regular Flavoured latte , Hazelnut ,Regular,a90c9f71ee3036793ab566f9d9821c3e,3c1045771b3641c4c99897ec928d9123,f6e0bd1b5c9d3ffb4eb9c74b4b30d265,2782a7466254a99cf777ad5bb137ad96
25/08/2021 13:50,Chesterfield,8.15,CARD,Flavoured latte - Hazelnut , 2.85, Large Flavoured latte , Hazelnut ,Large,91a56e481d7afb4d2609c32883f1e9e8,3c1045771b3641c4c99897ec928d9123,f6e0bd1b5c9d3ffb4eb9c74b4b30d265,2782a7466254a99cf777ad5bb137ad96
25/08/2021 13:50,Chesterfield,8.15,CARD,Flavoured iced latte - Caramel , 2.75, Regular Flavoured iced latte , Caramel ,Regular,db9573304f0731f9d6c181fff168ce1b,3c1045771b3641c4c99897ec928d9123,f6e0bd1b5c9d3ffb4eb9c74b4b30d265,2782a7466254a99cf777ad5bb137ad96
25/08/2021 13:52,Chesterfield,13.45,CARD,Flavoured iced latte - Caramel , 2.75,Regular Flavoured iced latte , Caramel ,Regular,db9573304f0731f9d6c181fff168ce1b,60a217d3b9d680702a692817fdc26a89,926eb979cc657e558267f4aa28102d47,9d838a29c50c726c97ff956e1f6a880a
25/08/2021 13:52,Chesterfield,13.45,CARD,Flavoured iced latte - Hazelnut , 2.75, Regular Flavoured iced latte , Hazelnut ,Regular,b28fdf7a04ff71abc79433054ad0f81b,60a217d3b9d680702a692817fdc26a89,926eb979cc657e558267f4aa28102d47,9d838a29c50c726c97ff956e1f6a880a
25/08/2021 13:52,Chesterfield,13.45,CARD,Flavoured iced latte - Vanilla , 2.75, Regular Flavoured iced latte , Vanilla ,Regular,38e0f798ffa0f99a88e18346ce991c2d,60a217d3b9d680702a692817fdc26a89,926eb979cc657e558267f4aa28102d47,9d838a29c50c726c97ff956e1f6a880a
25/08/2021 13:52,Chesterfield,13.45,CARD,Flat white , 2.45, Large Flat white ,,Large,047751baf6b18d3d9aa54fbf93fd7de4,60a217d3b9d680702a692817fdc26a89,926eb979cc657e558267f4aa28102d47,9d838a29c50c726c97ff956e1f6a880a
25/08/2021 13:52,Chesterfield,13.45,CARD,Flavoured iced latte - Hazelnut , 2.75, Regular Flavoured iced latte , Hazelnut ,Regular,b28fdf7a04ff71abc79433054ad0f81b,60a217d3b9d680702a692817fdc26a89,926eb979cc657e558267f4aa28102d47,9d838a29c50c726c97ff956e1f6a880a
25/08/2021 13:54,Chesterfield,2.75,CARD,Flavoured iced latte - Vanilla , 2.75,Regular Flavoured iced latte , Vanilla ,Regular,38e0f798ffa0f99a88e18346ce991c2d,d2e40a15e2670eef8780d09dbdda1bc1,e8a381669d808c29e02cec760cead5f7,f03a7c179dd11ebd65b9c2b04cdb0c8e
25/08/2021 13:56,Chesterfield,9.7,CARD,Flat white , 2.15,Regular Flat white ,,Regular,cfd9b9d02b3df74cfca244898fd68669,2dada26b9bf07209ac7536ab8dde4d15,313b5554765e3836a10d8714afcce9f5,8f0af13a25ac8affb8b7b811a0c10994
25/08/2021 13:56,Chesterfield,9.7,CARD,Flat white , 2.15, Regular Flat white ,,Regular,cfd9b9d02b3df74cfca244898fd68669,2dada26b9bf07209ac7536ab8dde4d15,313b5554765e3836a10d8714afcce9f5,8f0af13a25ac8affb8b7b811a0c10994
25/08/2021 13:56,Chesterfield,9.7,CARD,Flat white , 2.15, Regular Flat white ,,Regular,cfd9b9d02b3df74cfca244898fd68669,2dada26b9bf07209ac7536ab8dde4d15,313b5554765e3836a10d8714afcce9f5,8f0af13a25ac8affb8b7b811a0c10994
25/08/2021 13:56,Chesterfield,9.7,CARD,Flavoured iced latte - Hazelnut , 3.25, Large Flavoured iced latte , Hazelnut ,Large,bc174564c173d8c3a6c9dd9c233a11b2,2dada26b9bf07209ac7536ab8dde4d15,313b5554765e3836a10d8714afcce9f5,8f0af13a25ac8affb8b7b811a0c10994
25/08/2021 13:58,Chesterfield,2.45,CARD,Latte , 2.45,Large Latte ,,Large,cae543c960511a1fdf33a857d578e49a,ca0cef269b1595991cac7c0425e0e17f,c09e5bd464a148ab44aaf71ab1696801,76161c526f19e6b36c4c0247fcbe18de
25/08/2021 14:00,Chesterfield,4.9,CARD,Latte , 2.15,Regular Latte ,,Regular,565eec856bdb01313fc001a66dbb3298,219f682af592ff9f52dccd1c3690ed2f,118e78f3daa38a3f0d7f0db29651df6c,f5595dc563f07365d6f571c0da07e269
25/08/2021 14:00,Chesterfield,4.9,CARD,Flavoured iced latte - Vanilla , 2.75, Regular Flavoured iced latte , Vanilla ,Regular,38e0f798ffa0f99a88e18346ce991c2d,219f682af592ff9f52dccd1c3690ed2f,118e78f3daa38a3f0d7f0db29651df6c,f5595dc563f07365d6f571c0da07e269
25/08/2021 14:01,Chesterfield,7.95,CARD,Flavoured latte - Hazelnut , 2.55,Regular Flavoured latte , Hazelnut ,Regular,a90c9f71ee3036793ab566f9d9821c3e,109366d9298020d806556808ed19f8fc,511a0ab0eba0c83bcb9d4cc603b56809,118497d6cdeeebdf1e993c41bd696ebc
25/08/2021 14:01,Chesterfield,7.95,CARD,Latte , 2.15, Regular Latte ,,Regular,565eec856bdb01313fc001a66dbb3298,109366d9298020d806556808ed19f8fc,511a0ab0eba0c83bcb9d4cc603b56809,118497d6cdeeebdf1e993c41bd696ebc
25/08/2021 14:01,Chesterfield,7.95,CARD,Flavoured iced latte - Vanilla , 3.25, Large Flavoured iced latte , Vanilla ,Large,805c20da2928b1091f9dfea20e6cd0fb,109366d9298020d806556808ed19f8fc,511a0ab0eba0c83bcb9d4cc603b56809,118497d6cdeeebdf1e993c41bd696ebc
25/08/2021 14:03,Chesterfield,10.1,CARD,Flavoured iced latte - Hazelnut , 2.75,Regular Flavoured iced latte , Hazelnut ,Regular,b28fdf7a04ff71abc79433054ad0f81b,f60b6d39a759ee361113faafcc0d070e,4e4cdb72fb3257340699995f93b0e69c,7b724fd6c2d753a09748fd6a71604542
25/08/2021 14:03,Chesterfield,10.1,CARD,Flavoured iced latte - Hazelnut , 2.75, Regular Flavoured iced latte , Hazelnut ,Regular,b28fdf7a04ff71abc79433054ad0f81b,f60b6d39a759ee361113faafcc0d070e,4e4cdb72fb3257340699995f93b0e69c,7b724fd6c2d753a09748fd6a71604542
25/08/2021 14:03,Chesterfield,10.1,CARD,Latte , 2.15, Regular Latte ,,Regular,565eec856bdb01313fc001a66dbb3298,f60b6d39a759ee361113faafcc0d070e,4e4cdb72fb3257340699995f93b0e69c,7b724fd6c2d753a09748fd6a71604542
25/08/2021 14:03,Chesterfield,10.1,CARD,Flat white , 2.45, Large Flat white ,,Large,047751baf6b18d3d9aa54fbf93fd7de4,f60b6d39a759ee361113faafcc0d070e,4e4cdb72fb3257340699995f93b0e69c,7b724fd6c2d753a09748fd6a71604542
25/08/2021 14:04,Chesterfield,8.35,CARD,Flavoured iced latte - Hazelnut , 3.25,Large Flavoured iced latte , Hazelnut ,Large,bc174564c173d8c3a6c9dd9c233a11b2,cab0400faf1e4059784ca792124dab2a,babc1d76bbbb44eea4a4fc4c6e5350e2,b7f74b7369089a9bcb3afbda39b8b170
25/08/2021 14:04,Chesterfield,8.35,CARD,Flavoured latte - Hazelnut , 2.55, Regular Flavoured latte , Hazelnut ,Regular,a90c9f71ee3036793ab566f9d9821c3e,cab0400faf1e4059784ca792124dab2a,babc1d76bbbb44eea4a4fc4c6e5350e2,b7f74b7369089a9bcb3afbda39b8b170
25/08/2021 14:04,Chesterfield,8.35,CARD,Flavoured latte - Hazelnut , 2.55, Regular Flavoured latte , Hazelnut ,Regular,a90c9f71ee3036793ab566f9d9821c3e,cab0400faf1e4059784ca792124dab2a,babc1d76bbbb44eea4a4fc4c6e5350e2,b7f74b7369089a9bcb3afbda39b8b170
25/08/2021 14:05,Chesterfield,13.45,CASH,Latte , 2.15,Regular Latte ,,Regular,565eec856bdb01313fc001a66dbb3298,921aab92b52df56b62b048107d92e5b1,ef4ce53fba65d1bd3463178c257d2987,59cc0571872deb6ff66e8de512bfc66d
25/08/2021 14:05,Chesterfield,13.45,CASH,Flavoured iced latte - Caramel , 2.75, Regular Flavoured iced latte , Caramel ,Regular,db9573304f0731f9d6c181fff168ce1b,921aab92b52df56b62b048107d92e5b1,ef4ce53fba65d1bd3463178c257d2987,59cc0571872deb6ff66e8de512bfc66d
25/08/2021 14:05,Chesterfield,13.45,CASH,Flavoured iced latte - Hazelnut , 3.25, Large Flavoured iced latte , Hazelnut ,Large,bc174564c173d8c3a6c9dd9c233a11b2,921aab92b52df56b62b048107d92e5b1,ef4ce53fba65d1bd3463178c257d2987,59cc0571872deb6ff66e8de512bfc66d
25/08/2021 14:05,Chesterfield,13.45,CASH,Flat white , 2.45, Large Flat white ,,Large,047751baf6b18d3d9aa54fbf93fd7de4,921aab92b52df56b62b048107d92e5b1,ef4ce53fba65d1bd3463178c257d2987,59cc0571872deb6ff66e8de512bfc66d
25/08/2021 14:05,Chesterfield,13.45,CASH,Flavoured latte - Hazelnut , 2.85, Large Flavoured latte , Hazelnut ,Large,91a56e481d7afb4d2609c32883f1e9e8,921aab92b52df56b62b048107d92e5b1,ef4ce53fba65d1bd3463178c257d2987,59cc0571872deb6ff66e8de512bfc66d
25/08/2021 14:06,Chesterfield,11.2,CARD,Latte , 2.45,Large Latte ,,Large,cae543c960511a1fdf33a857d578e49a,de11ac89c7ed6ad34db26c6e3b27b6b0,c85256bc2d12c9093e1f380fa397765a,09e4ee84828c1dc111fd2f2dc8941ed9
25/08/2021 14:06,Chesterfield,11.2,CARD,Flavoured iced latte - Hazelnut , 3.25, Large Flavoured iced latte , Hazelnut ,Large,bc174564c173d8c3a6c9dd9c233a11b2,de11ac89c7ed6ad34db26c6e3b27b6b0,c85256bc2d12c9093e1f380fa397765a,09e4ee84828c1dc111fd2f2dc8941ed9
25/08/2021 14:06,Chesterfield,11.2,CARD,Flavoured iced latte - Caramel , 2.75, Regular Flavoured iced latte , Caramel ,Regular,db9573304f0731f9d6c181fff168ce1b,de11ac89c7ed6ad34db26c6e3b27b6b0,c85256bc2d12c9093e1f380fa397765a,09e4ee84828c1dc111fd2f2dc8941ed9
